STOP_FRISK_DATE,Stop Frisk Time,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,SUPERVISING_ACTION_CORRESPONDING_ACTIVITY_LOG_ENTRY_REVIEWED,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,SUMMONS_OFFENSE_DESCRIPTION,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_CODE,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_APARTMENT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_PREMISES_NAME,STOP_LOCATION_STREET_NAME,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG
3/23/2018,10:34:00,2018,March,Friday,Based on C/W on Scene,APP,POM,110,SGT,110,Y,O,P,PSB,2,OTHER,2,Y,,N,N,,N,,Y,,,,N,N,1023180,208095,,PBQN,QUEENS,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,AGGITATED,38,MALE,BLACK,5.6,190,MED,BRO,XXX,RED DURAG,110,C,,99-06 58 AVENUE,,58 AVENUE,N,,,,N
3/23/2018,19:15:00,2018,March,Friday,Based on Self Initiated,APP,POM,600,SGT,600,Y,O,P,PSB,5,ROBBERY,2,Y,,N,N,,N,,N,,S,V,Y,Y,1044709,188030,,PBQS,QUEENS,,,,,,,Y,,,,Y,,,,,Y,,Y,,Y,,,,,DE,NERVOUS,19,MALE,BLACK,5.6,120,THN,BRO,BLK,,113,,,GUY R BREWER BOULEVARD && 119 AVENUE,,GUY R BREWER BOULEVARD,N,,,,N
3/24/2018,18:15:00,2018,March,Saturday,Based on Radio Run,APP,POM,18,SGT,18,Y,I,P,PSB,1,CPW,5,Y,,N,N,,N,,Y,,,,N,N,991538,217392,,PBMS,MANHATTAN,,,,,,,Y,,,,,Y,,,,,,,,,,,,,DE,LITTLE ANNOYED,56,FEMALE,WHITE,5.3,200,HEA,BLU,BLN,,18,H,9,754 5 AVENUE,,5 AVENUE,N,,,,N
3/24/2018,0:30:00,2018,March,Saturday,Based on Self Initiated,APP,POM,23,SGT,23,Y,,P,PSB,5,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,10,Y,,Y,N,,N,,N,,S,,Y,N,1001995,229037,,PBMN,MANHATTAN,,,,,,,Y,,,,,,,,,,Y,,,,,,,,DE,COOPERATIVE,28,FEMALE,BLACK HISPANIC,5,190,HEA,BRO,BLK,NONE,23,D,,EAST 115 STREET && 1 AVENUE,,EAST 115 STREET,N,,,,N
3/24/2018,16:22:00,2018,March,Saturday,Based on Self Initiated,APP,POM,23,LT,23,Y,,,,1,OTHER,5,Y,,N,N,,N,,Y,,,,Y,N,998671,226050,,PBMN,MANHATTAN,,,,,Y,,,,,,,,Y,,,,,,,,,,,,DE,SHOCKED,,MALE,BLACK,,220,HEA,ZZZ,BLK,,23,B,,3 AVENUE && EAST 99 STREET,,3 AVENUE,N,,,,N
3/24/2018,20:41:00,2018,March,Saturday,Based on C/W on Scene,APP,POM,25,SGT,25,Y,O,,,1,CPW,1,Y,,N,N,,N,,N,,S,V,Y,N,1001125,231519,,PBMN,MANHATTAN,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,CALM,30,MALE,BLACK,5.8,150,THN,BRO,BRO,,25,B,,1991 LEXINGTON AVENUE,,LEXINGTON AVENUE,N,,,,N
3/24/2018,8:00:00,2018,March,Saturday,Based on Self Initiated,APP,POF,42,SGT,42,Y,O,P,PSB,2,RECKLESS ENDANGERMENT,8,Y,,N,N,,N,,Y,,,,Y,N,1009853,240618,,PBBX,BRONX,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,ANNOYED,56,MALE,BLACK,5.8,150,MED,BRO,BLD,MARKING ON RIGHT SIDE OF FACE,42,C,,3368 3 AVENUE,,3 AVENUE,N,,,,N
3/24/2018,20:21:00,2018,March,Saturday,Based on Radio Run,APP,POM,42,SGT,42,Y,O,,,1,OTHER,4,Y,,N,N,,N,,N,,S,V,N,N,1006817,240067,,PBBX,BRONX,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,OK,35,MALE,BLACK,5.7,180,MED,BRO,BLK,"BLK SHOES, BLK PANTS, BROWN JACKET, BR HAT",44,A,,MORRIS AVENUE && EAST 161 STREET,,MORRIS AVENUE,N,,,,N
3/24/2018,19:50:00,2018,March,Saturday,Based on Self Initiated,APP,POF,45,SGT,45,Y,O,P,PSB,1,GRAND LARCENY,10,Y,,Y,N,,N,,N,,S,V,N,N,1030916,255507,,PBBX,BRONX,,,Y,,,,,,,,,,,,,,Y,,,,,,,,DE,AGITATED,30,MALE,BLACK,5.1,150,THN,BRO,BLK,,45,J,,350 BAYCHESTER AVENUE,,BAYCHESTER AVENUE,N,,,,N
3/24/2018,19:50:00,2018,March,Saturday,Based on Self Initiated,APP,POF,45,SGT,45,Y,O,P,PSB,1,GRAND LARCENY,10,Y,,Y,N,,N,,N,,S,V,N,N,1030916,255507,,PBBX,BRONX,,,Y,,,,,,,,,,,,,Y,,,,,,,,,DE,AGITATED,,FEMALE,BLACK,5.5,170,HEA,BRO,BLK,,45,J,,350 BAYCHESTER AVENUE,,BAYCHESTER AVENUE,N,,,,N
3/24/2018,19:50:00,2018,March,Saturday,Based on Self Initiated,APP,SGT,45,SGT,45,Y,O,P,PSB,1,GRAND LARCENY,10,Y,,Y,N,,N,,N,,S,V,N,N,1030916,255507,,PBBX,BRONX,,,Y,,,,,,,,,,,,,,Y,,,,,,,,DE,AGITATED,21,MALE,BLACK,5.11,160,THN,BRO,BLK,,45,J,,350 BAYCHESTER AVENUE,,BAYCHESTER AVENUE,N,,,,N
3/24/2018,1:35:00,2018,March,Saturday,Based on C/W on Scene,APP,POM,46,SGT,46,Y,O,,,0,CPW,60,Y,,Y,N,,N,,Y,,,,Y,N,1011553,250920,,PBBX,BRONX,,,,,,,Y,,Y,,,,,,,,Y,,,,,,,,DE,CALM,21,MALE,BLACK HISPANIC,5.4,130,THN,BRO,BLK,,46,C,,2197 GRAND CONCOURSE,,GRAND CONCOURSE,N,,,,N
3/24/2018,1:35:00,2018,March,Saturday,Based on C/W on Scene,APP,POM,46,SGT,46,Y,O,,,0,CPW,54,Y,,Y,N,,N,,Y,,,,Y,N,1011553,250920,,PBBX,BRONX,,,,,,,Y,,Y,,,,,,,,Y,,,,,,,,DE,CALM,22,FEMALE,BLACK HISPANIC,4.1,138,MED,BRO,BLK,"GRY/BLK SWEATER, BLK TIGHTS, BLUE SNEAKERS",46,C,,2197 GRAND CONCOURSE,,GRAND CONCOURSE,N,,,,N
3/24/2018,1:35:00,2018,March,Saturday,Based on C/W on Scene,APP,POM,46,SGT,46,Y,O,,,0,CPW,54,Y,,Y,N,,N,,Y,,,,Y,N,1011553,250920,,PBBX,BRONX,,,,,,,Y,,Y,,,,,,,,Y,,,,,,,,DE,CALM,20,FEMALE,BLACK HISPANIC,5.1,118,THN,BRO,BLK,"GREEN HOODIE, BLUE RIPPED JEANS, BLUE SNEAKERS",46,C,,2197 GRAND CONCOURSE,,GRAND CONCOURSE,N,,,,N
3/24/2018,1:35:00,2018,March,Saturday,Based on C/W on Scene,APP,POM,46,SGT,46,Y,O,,,0,CPW,54,Y,,Y,N,,N,,Y,,,,Y,N,1011553,250920,,PBBX,BRONX,,,,,,,Y,,Y,,,,,,,,Y,,,,,,,,DE,CALM,34,MALE,BLACK HISPANIC,5.1,150,THN,BRO,BLK,"BLUE SWEATSHIRT, GRAY SWEATPANTS, BAREFOOT",46,C,,2197 GRAND CONCOURSE,,GRAND CONCOURSE,N,,,,N
3/24/2018,4:53:00,2018,March,Saturday,Based on Radio Run,APP,POM,46,SGT,46,Y,I,P,PSB,1,CPW,2,Y,,N,N,,N,,Y,,,,Y,N,1011815,251423,,PBBX,BRONX,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,IRRITATED,27,MALE,WHITE HISPANIC,5.8,150,THN,ZZZ,XXX,GREEN JACKET AND GRAY HOODIE,46,B,,2264 GRAND CONCOURSE,,GRAND CONCOURSE,N,,,,N
3/24/2018,3:48:00,2018,March,Saturday,Based on Radio Run,APP,POM,62,LT,62,Y,,P,PSB,1,ASSAULT,8,Y,,N,N,,N,,Y,,,,Y,N,992397,158897,,PBBS,BROOKLYN,,,,,,Y,Y,,Y,,,,,,,,Y,Y,,,,,,,DE,NERVOUS,34,MALE,WHITE HISPANIC,5.6,160,MED,BRO,BLK,,61,A,,COLIN PLACE && EAST 2 STREET,,COLIN PLACE,N,,,,N
3/24/2018,23:11:00,2018,March,Saturday,Based on Radio Run,APP,POM,62,SGT,62,Y,O,,,1,UNAUTHORIZED USE OF A VEHICLE,7,Y,,N,Y,CRIMINAL MISCHIEF,N,,N,,S,V,Y,Y,985842,159693,,PBBS,BROOKLYN,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,Y,,,DE,NORMAL,42,MALE,WHITE,6.2,240,HEA,BLU,BRO,BLACK JACKET,62,E,,21 AVENUE && 83 STREET,,21 AVENUE,N,,,,N
3/24/2018,8:56:00,2018,March,Saturday,Based on Radio Run,APP,POM,71,SGT,71,Y,O,P,PSB,4,GRAND LARCENY AUTO,10,Y,,Y,N,,N,,Y,,,,N,N,996223,179758,,PBBS,BROOKLYN,,,,,,,Y,,,,,,Y,,,,Y,Y,,,,,,,DE,AGITATED,39,MALE,WHITE,5.9,170,THN,BRO,XXX,,71,C,,1860 BEDFORD AVENUE,,BEDFORD AVENUE,N,,,,N
3/24/2018,8:56:00,2018,March,Saturday,Based on Radio Run,APP,POM,71,SGT,71,Y,,P,PSB,1,GRAND LARCENY AUTO,10,Y,,Y,N,,N,,Y,,,,N,N,996223,179758,,PBBS,BROOKLYN,,,,,,,Y,,,,,,Y,,,,Y,Y,,,,,,,DE,"CALM , COOPERATIVE.",30,MALE,BLACK,5.7,190,MED,BRO,BLK,,71,C,,1860 BEDFORD AVENUE,,BEDFORD AVENUE,N,,,,N
3/24/2018,22:45:00,2018,March,Saturday,Based on Self Initiated,APP,DTS,425,LT,425,Y,,P,PSB,2,CPW,3,Y,,N,N,,N,,N,,S,V,Y,N,997205,179194,,PBBS,BROOKLYN,,,,,,,Y,,Y,,,Y,,,,,,Y,,,,,,,DE,CALM,18,MALE,BLACK,6.3,170,THN,BRO,BLK,,71,C,,FENIMORE STREET && ROGERS AVENUE,,FENIMORE STREET,N,,,,N
3/24/2018,22:12:00,2018,March,Saturday,Based on C/W on Scene,APP,POM,72,SGT,72,Y,I,P,PSB,1,ASSAULT,3,Y,,N,N,,N,,Y,,,,Y,N,981729,174371,,PBBS,BROOKLYN,,,Y,,,,Y,,Y,,,,Y,,,,Y,Y,,,,,,,DE,CALM,19,MALE,WHITE HISPANIC,5.2,140,THN,BRO,BLK,,72,C,2 FLOOR,521 49 STREET,,49 STREET,N,,,,N
3/24/2018,8:15:00,2018,March,Saturday,Based on C/W on Scene,APP,POM,73,SGT,73,Y,O,P,PSB,2,CPW,20,Y,,N,N,,N,,Y,,,,Y,N,1009906,178725,,PBBN,BROOKLYN,,,,,,,Y,,Y,,,,,,,,,Y,,,,,,,DE,CALM,25,MALE,BLACK,5.11,180,MED,BRO,BLK,,73,D,,933 ROCKAWAY AVENUE,,ROCKAWAY AVENUE,N,,,,N
3/24/2018,18:50:00,2018,March,Saturday,Based on Self Initiated,APP,POM,81,SSA,81,Y,O,P,PSB,1,PETIT LARCENY,5,Y,,N,N,,N,,N,,S,,Y,N,1001643,187660,,PBBN,BROOKLYN,,,,,,,Y,,,,,Y,,,,,,Y,,,,,,,DE,NERVOUS,16,MALE,BLACK,5.9,150,MED,BRO,BLK,,81,C,,224 MACDONOUGH STREET,,MACDONOUGH STREET,N,,,,N
3/24/2018,20:09:00,2018,March,Saturday,Based on Radio Run,APP,POM,88,SGT,88,Y,O,P,PSB,1,CPW,5,Y,,N,N,,N,,Y,,,,Y,N,995293,188061,,PBBN,BROOKLYN,,,,,,,Y,,Y,,,,Y,,,,,,,,,,,,DE,CALM,32,MALE,BLACK,5.1,180,MED,BRO,BRO,UNKNOWN,88,A,,40 PUTNAM AVENUE,,PUTNAM AVENUE,N,,,,N
3/24/2018,4:21:00,2018,March,Saturday,Based on Radio Run,APP,POF,88,LT,88,Y,O,P,PSB,5,BURGLARY,26,Y,,N,Y,CRIMINAL MISCHIEF,N,,Y,,,,Y,Y,995023,188843,,PBBN,BROOKLYN,,,Y,,,,Y,,,,,,Y,,,,,Y,,Y,,Y,,,DE,VERBALLY DEFENSIVE,28,MALE,BLACK,5.4,170,THN,BRO,BLK,"BLACK BACKBACK, BLACK JACKET AND BLACK PANTS",88,A,,GATES AVENUE && DOWNING STREET,,GATES AVENUE,N,,,,N
3/24/2018,17:40:00,2018,March,Saturday,Based on Radio Run,APP,POM,90,LT,90,Y,,P,PSB,1,GRAND LARCENY,22,Y,,Y,Y,GRAND LARCENY,N,,N,,S,V,Y,Y,1000930,197100,,PBBN,BROOKLYN,,,,,,Y,Y,,,,,,Y,,,,,,,,,Y,,,DE,UNCOOPERATIVE,14,MALE,BLACK,5.6,120,THN,BRO,BLK,,90,D,,BUSHWICK AVENUE && MONTROSE AVENUE,,BUSHWICK AVENUE,N,,,,N
3/24/2018,17:40:00,2018,March,Saturday,Based on Radio Run,APP,POM,90,LT,90,Y,,,,1,GRAND LARCENY,22,Y,,Y,Y,GRAND LARCENY,N,,N,,S,V,Y,Y,1000930,197100,,PBBN,BROOKLYN,,,,,,Y,Y,,,,,,Y,,,,,,,,,Y,,,,,14,MALE,BLACK,5.7,140,THN,BRO,BLK,,90,D,,BUSHWICK AVENUE && MONTROSE AVENUE,,BUSHWICK AVENUE,N,,,,N
3/24/2018,17:40:00,2018,March,Saturday,Based on Radio Run,APP,POM,90,LT,90,Y,,P,PSB,1,GRAND LARCENY,22,Y,,Y,Y,GRAND LARCENY,N,,N,,S,V,Y,Y,1000930,197100,,PBBN,BROOKLYN,,,,,,Y,Y,,,,,,Y,,,,,,,,,Y,,,,,14,MALE,BLACK,5.9,150,THN,BRO,BLK,,90,D,,BUSHWICK AVENUE && MONTROSE AVENUE,,BUSHWICK AVENUE,N,,,,N
3/24/2018,18:17:00,2018,March,Saturday,Based on Radio Run,APP,POM,100,SGT,100,Y,O,P,PSB,1,BURGLARY,5,Y,,N,Y,CPW,N,,N,,S,V,Y,Y,1035466,152964,,PBQS,QUEENS,,,,,,,Y,,Y,,,,Y,,,,,,Y,,,Y,,,DE,NERVOUS/SURPRISED,37,MALE,BLACK,6,186,THN,BRO,BLK,BLACK GLASSES,100,B,,92-05 ROCKAWAY BEACH BOULEVARD,,ROCKAWAY BEACH BOULEVARD,N,,Y,,Y
3/24/2018,12:53:00,2018,March,Saturday,Based on Radio Run,APP,POM,103,SGT,103,Y,I,,,1,BURGLARY,23,Y,,N,N,,N,,Y,,,,N,N,1037818,190079,,PBQS,QUEENS,,Y,Y,,,,Y,,,,,,Y,,,,,,,,,,,,DE,UPSET/TENSE,30,MALE,BLACK,5.11,200,MED,BRO,BLK,,103,C,1ST FLOOR,139-12 107 ROAD,,107 ROAD,N,,,,N
3/24/2018,16:35:00,2018,March,Saturday,Based on Self Initiated,APP,POF,104,SGT,104,Y,O,,,0,RECKLESS ENDANGERMENT,10,Y,,N,N,,N,,Y,,,,N,N,1009828,197869,,PBQN,QUEENS,,,Y,,,,,,,,,,,,,,Y,,,,,,,,DE,RESPECFULL,15,MALE,WHITE HISPANIC,5.5,100,THN,BRO,BLK,,104,F,,GRANDVIEW AVENUE && GREENE AVENUE,,GRANDVIEW AVENUE,N,,,,N
3/24/2018,19:05:00,2018,March,Saturday,Based on Radio Run,APP,POM,111,SGT,111,Y,,P,PSB,1,PETIT LARCENY,10,Y,,N,Y,PETIT LARCENY,N,,Y,,,,N,N,1045347,210704,,PBQN,QUEENS,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,CALM,17,MALE,ASIAN / PACIFIC ISLANDER,5.11,150,THN,BRO,BLK,,111,D,,58 AVENUE && 197 STREET,,58 AVENUE,N,,,,N
3/24/2018,18:45:00,2018,March,Saturday,Based on Radio Run,APP,POM,120,SGT,120,Y,O,,,1,PETIT LARCENY,15,Y,,N,N,,N,,Y,,,,Y,N,961618,166624,,PBSI,STATEN ISLAND,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,CALM,30,MALE,BLACK,5.1,200,MED,BLK,BLK,,120,D,,209 BROAD STREET,,BROAD STREET,N,,,,N
3/25/2018,17:25:00,2018,March,Sunday,Based on Radio Run,APP,POM,13,SSA,13,Y,I,P,PSB,1,CRIMINAL TRESPASS,8,Y,,N,N,,N,,Y,,,,N,N,985145,208229,,PBMS,MANHATTAN,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,NERVOUS/UPSET,39,MALE,BLACK,6.4,180,THN,BRO,BLK,BLACK HOODIE,13,G,,100 WEST 15 STREET,,WEST 15 STREET,N,,,,N
3/25/2018,18:41:00,2018,March,Sunday,Based on Radio Run,APP,POM,19,SGT,19,Y,O,P,PSB,5,PETIT LARCENY,9,Y,,Y,Y,PETIT LARCENY,N,,Y,,,,Y,Y,995012,217985,,PBMN,MANHATTAN,,,,,,,Y,,,,,,,,,,Y,Y,,,,Y,,,DE,"CONFUSED, ARGUMENTATIVE",37,MALE,BLACK,5.9,215,HEA,BRO,BLK,,19,F,,2 AVENUE && EAST 66 STREET,,2 AVENUE,N,,,,N
3/25/2018,18:41:00,2018,March,Sunday,Based on Radio Run,APP,POM,19,SGT,19,Y,O,P,PSB,5,PETIT LARCENY,9,Y,,Y,Y,PETIT LARCENY,N,,Y,,,,Y,Y,995012,217985,,PBMN,MANHATTAN,,,,,,,Y,,,,,,,,,,Y,Y,,,,Y,,,DE,QUIET,32,FEMALE,BLACK,5.4,150,MED,BRO,BLK,ALL BLACK OUTER GARMENTS,19,N,,2 AVENUE && EAST 66 STREET,,2 AVENUE,N,,,,N
3/25/2018,18:41:00,2018,March,Sunday,Based on Radio Run,APP,POM,19,SGT,19,Y,O,P,PSB,5,PETIT LARCENY,9,Y,,Y,Y,PETIT LARCENY,N,,Y,,,,Y,Y,995012,217985,,PBMN,MANHATTAN,,,,,,,Y,,,,,,,,,,Y,Y,,,,Y,,,DE,QUIET,40,MALE,BLACK,5.7,165,MED,BRO,GRY,,19,F,,2 AVENUE && EAST 66 STREET,,2 AVENUE,N,,,,N
3/25/2018,2:55:00,2018,March,Sunday,Based on Self Initiated,APP,POM,23,SGT,23,Y,O,P,PSB,1,OTHER,1,Y,,Y,N,,N,,Y,,,,Y,N,1001504,229310,,PBMN,MANHATTAN,,,,,,,Y,,,,,,,,,,Y,,,,,,,,DE,NERVOUS,19,MALE,BLACK,6,220,U,BRO,BLK,,25,A,,315 EAST 115 STREET,,EAST 115 STREET,N,,,,N
3/25/2018,11:38:00,2018,March,Sunday,Based on Radio Run,APP,SGT,26,SGT,26,Y,,P,PSB,5,PETIT LARCENY,10,Y,,N,Y,PETIT LARCENY,N,,Y,,,,Y,N,996115,235176,,PBMN,MANHATTAN,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,CALM,45,MALE,BLACK,5.1,170,THN,BRO,BLK,,26,A,,1305 AMSTERDAM AVENUE,,AMSTERDAM AVENUE,Y,,,,N
3/25/2018,13:07:00,2018,March,Sunday,Based on C/W on Scene,APP,POM,33,SGT,33,Y,O,,,5,PETIT LARCENY,5,Y,,N,N,,N,,Y,,,,N,N,1000673,242803,,PBMN,MANHATTAN,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,UPSET,26,MALE,BLACK,5.6,180,MED,BRO,BLK,BROWN WAIST LENGH JACKET,33,A,,WEST 158 STREET && SAINT NICHOLAS AVENUE,,WEST 158 STREET,N,,,,N
3/25/2018,16:28:00,2018,March,Sunday,Based on Self Initiated,APP,POM,42,SGT,42,Y,,,,0,CPW,15,Y,,N,Y,CPW,N,,Y,,,,Y,Y,1010967,241149,,PBBX,BRONX,,,,,,Y,,,,,,Y,,,,,,,,,,Y,,,DE,NERVOUS,47,MALE,BLACK,5.8,190,THN,BRO,BLK,,42,D,,BOSTON ROAD && HOME STREET,,BOSTON ROAD,Y,Y,,,Y
3/25/2018,9:10:00,2018,March,Sunday,Based on Radio Run,APP,POM,44,SGT,44,Y,O,P,PSB,5,CPW,10,Y,,N,N,,N,,Y,,,,Y,Y,1006982,244286,,PBBX,BRONX,,,,,,,Y,,,,,,Y,,,,,Y,Y,,,,,,DE,PASSIVE AGGRESSIVE,37,MALE,WHITE HISPANIC,5.11,140,THN,BRO,BLK,SCAR ON LEFT SIDE OF FACE (CHEEK),44,E,,WALTON AVENUE && EAST 169 STREET,,WALTON AVENUE,N,,Y,,Y
3/25/2018,16:50:00,2018,March,Sunday,Based on Radio Run,APP,POM,808,SGT,808,Y,O,H,Housing,1,ASSAULT,5,Y,,N,N,,N,,Y,,,,N,N,1033434,239257,,PBBX,BRONX,,,Y,,,,,,,,,,Y,,,,,Y,,,,,,,DE,CALM UNDERSTANDING,44,MALE,BLACK,6,150,THN,BRO,BLK,,45,B,,595 CALHOUN AVENUE,,CALHOUN AVENUE,N,,,,N
3/25/2018,11:38:00,2018,March,Sunday,Based on C/W on Scene,APP,POM,808,LT,808,Y,,H,Housing,1,ASSAULT,1,Y,,N,N,,N,,Y,,,,N,N,1033347,238501,,PBBX,BRONX,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,CALM,,MALE,WHITE HISPANIC,5.9,170,MED,BRO,BLK,,45,B,,2815 DEWEY AVENUE,,DEWEY AVENUE,N,,,,N
3/25/2018,18:55:00,2018,March,Sunday,Based on Self Initiated,APP,POM,808,LT,808,Y,,H,Housing,20,CRIMINAL SALE OF CONTROLLED SUBSTANCE,10,Y,,N,N,,N,,Y,,,,N,N,1026815,261916,,PBBX,BRONX,,,,,,,Y,,,,,,,Y,,,,,,,,,,,DE,COOPERATIVE,55,FEMALE,BLACK,5.5,130,THN,BRO,BLK,,47,C,,1138 EAST 229 DRIVE SOUTH,,EAST 229 DRIVE SOUTH,N,,,,N
3/25/2018,22:00:00,2018,March,Sunday,Based on Radio Run,APP,POM,48,SGT,48,Y,I,P,PSB,1,CPW,1,Y,,Y,N,,N,,Y,,,,Y,N,1016597,250346,,PBBX,BRONX,,,,,,,Y,,Y,,,,,,,,Y,Y,,,,,,,DE,CALM.,22,MALE,WHITE HISPANIC,5.7,140,THN,BRO,BLK,,48,A,,743 EAST 187 STREET,,EAST 187 STREET,N,,,,N
3/25/2018,22:01:00,2018,March,Sunday,Based on C/W on Scene,APP,POM,48,SGT,48,Y,I,,,1,OTHER,1,Y,,Y,N,,N,,Y,,,,Y,N,1016597,250346,,PBBX,BRONX,,,,,,,Y,,Y,,,,,,,,,Y,,,,,,,,,16,MALE,WHITE HISPANIC,5.6,150,MED,BRO,BLK,,48,A,,743 EAST 187 STREET,,EAST 187 STREET,N,,,,N
3/25/2018,22:16:00,2018,March,Sunday,Based on Self Initiated,APP,POM,48,SGT,48,Y,O,,,7,CPW,1,Y,,N,Y,CPW,N,,Y,,,,Y,Y,1015400,246633,,PBBX,BRONX,,,,,,,Y,,,,,,Y,,,,,,,,,Y,,,DE,,44,MALE,WHITE HISPANIC,5.1,160,THN,BRO,BLK,,48,C,,820 EAST TREMONT AVENUE,,EAST TREMONT AVENUE,N,Y,,,Y
3/25/2018,18:00:00,2018,March,Sunday,Based on Radio Run,APP,POM,83,SGT,83,Y,O,,,2,BURGLARY,8,Y,,N,N,,Y,MARIJUANA POSSESSION,Y,,,,Y,Y,1007159,192841,,PBBN,BROOKLYN,,,,,,,Y,,Y,,,,Y,,,,,Y,,Y,,,,,DE,RELAXED,34,MALE,BLACK,5.9,150,THN,BRO,BLK,,83,B,,330 WILSON AVENUE,,WILSON AVENUE,Y,,,,N
3/25/2018,10:37:00,2018,March,Sunday,Based on Radio Run,APP,POM,90,SGT,90,Y,I,,,1,BURGLARY,15,Y,,N,N,,N,,Y,,,,N,N,1000592,199403,,PBBN,BROOKLYN,,,,,,,Y,,,,,,,,,,Y,,,,,,,,DE,CALM AND UNDERSTANDING,31,MALE,WHITE,5.7,160,,,,,90,D,3 FLOOR HALL,223 DEVOE STREET,,DEVOE STREET,N,,,,N
3/25/2018,6:30:00,2018,March,Sunday,Based on Radio Run,APP,POM,103,SGT,103,Y,,,,2,CPW,10,Y,,Y,N,,N,,Y,,,,Y,N,1039745,190984,,PBQS,QUEENS,,,,,,,Y,,Y,,,Y,Y,,,,,Y,,,,,,,DE,INDIFFERENT,28,MALE,BLACK,5.9,150,THN,BRO,BLK,,103,C,,147-34 109 AVENUE,,109 AVENUE,N,,,,N
